bus_number,bus_type,source,destination,departure_time,arrival_time,ticket_price_rs,available_seats,distance_km
TNSTC-NAG-6420,Deluxe,Nagapattinam,Virudhunagar,00:00,02:02,138,21,92
TNSTC-DHA-6421,Super Fast,Dharmapuri,Salem,06:00,13:18,493,39,329
TNSTC-PER-6422,Non AC Seater,Perambalur,Mayiladuthurai,14:00,15:26,97,40,65
TNSTC-CHN-6423,Ultra Deluxe,Chennai,Mayiladuthurai,21:00,04:28,504,28,336
TNSTC-VLR-6424,Super Fast,Vellore,Tiruvarur,07:00,15:48,594,11,396
TNSTC-TRY-6425,Express,Trichy,Kanyakumari,13:00,20:49,528,24,352
TNSTC-TEN-6426,Super Fast,Tenkasi,Thanjavur,13:00,16:04,207,16,138
TNSTC-TNI-6427,Ultra Deluxe,Theni,Dharmapuri,13:30,22:14,589,40,393
TNSTC-TRY-6428,Super Fast,Trichy,Thanjavur,10:30,12:11,114,34,76
TNSTC-TIR-6429,Deluxe,Tiruppur,Sivaganga,04:30,09:22,328,42,219
TNSTC-ARI-6430,Super Fast,Ariyalur,Dharmapuri,03:30,11:11,519,28,346
TNSTC-TNJ-6431,Express,Thanjavur,Theni,16:00,20:18,291,23,194
TNSTC-MDU-6432,Ultra Deluxe,Madurai,Sivaganga,00:30,12:28,808,23,539
TNSTC-TEN-6433,Deluxe,Tenkasi,Coimbatore,10:30,19:38,616,21,411
TNSTC-CUD-6434,Express,Cuddalore,Theni,02:30,11:19,595,45,397
TNSTC-TNV-6435,Super Fast,Tirunelveli,Theni,00:30,08:47,559,38,373
TNSTC-KAR-6436,AC Sleeper,Karur,Ranipet,20:00,04:48,594,31,396
TNSTC-NAM-6437,Ultra Deluxe,Namakkal,Erode,02:30,13:54,769,10,513
TNSTC-TRY-6438,Non AC Seater,Trichy,Tirunelveli,14:00,22:05,546,20,364
TNSTC-RAN-6439,Ultra Deluxe,Ranipet,Pudukkottai,15:30,16:50,90,41,60
TNSTC-MAY-6440,AC Sleeper,Mayiladuthurai,Salem,01:30,09:18,526,31,351
TNSTC-KAL-6441,Super Fast,Kallakurichi,Madurai,03:00,08:48,391,12,261
TNSTC-CUD-6442,Deluxe,Cuddalore,Perambalur,12:30,22:42,688,19,459
TNSTC-TIR-6443,Non AC Seater,Tiruvannamalai,Thanjavur,15:00,21:36,445,45,297
TNSTC-SIV-6444,Express,Sivaganga,Vellore,18:00,07:12,891,28,594
TNSTC-NIL-6445,Non AC Seater,Nilgiris,Tiruppur,12:30,00:35,816,18,544
TNSTC-CHE-6446,AC Sleeper,Chengalpattu,Nagapattinam,12:30,00:48,831,17,554
TNSTC-MAY-6447,AC Sleeper,Mayiladuthurai,Thoothukudi,23:30,12:46,895,27,597
TNSTC-RAN-6448,Ultra Deluxe,Ranipet,Cuddalore,02:30,05:16,187,42,125
TNSTC-CHN-6449,Ultra Deluxe,Chennai,Tiruvannamalai,04:00,17:18,898,29,599
TNSTC-RAM-6450,Express,Ramanathapuram,Tenkasi,21:00,10:06,885,44,590
TNSTC-TNV-6451,AC Sleeper,Tirunelveli,Tiruvannamalai,17:00,22:05,343,32,229
TNSTC-NIL-6452,Deluxe,Nilgiris,Tiruvannamalai,19:30,23:36,277,15,185
TNSTC-NAG-6453,Super Fast,Nagapattinam,Coimbatore,17:30,06:27,874,42,583
TNSTC-TNJ-6454,Non AC Seater,Thanjavur,Tenkasi,21:00,02:14,354,24,236
TNSTC-CBE-6455,Non AC Seater,Coimbatore,Tiruppur,15:30,04:26,873,41,582
TNSTC-NAG-6456,AC Sleeper,Nagapattinam,Dharmapuri,12:00,14:22,160,42,107
TNSTC-THO-6457,Deluxe,Thoothukudi,Cuddalore,15:30,21:32,408,21,272
TNSTC-VIR-6458,Express,Virudhunagar,Salem,00:30,06:46,423,16,282
TNSTC-KAN-6459,Deluxe,Kanyakumari,Erode,04:30,13:02,576,38,384
TNSTC-CBE-6460,Super Fast,Coimbatore,Dharmapuri,09:30,11:02,103,23,69
TNSTC-ERD-6461,Express,Erode,Mayiladuthurai,16:00,19:09,213,37,142
TNSTC-THO-6462,Express,Thoothukudi,Mayiladuthurai,11:00,22:36,783,28,522
TNSTC-PER-6463,Express,Perambalur,Tiruvarur,23:30,01:54,162,19,108
TNSTC-DHA-6464,Non AC Seater,Dharmapuri,Krishnagiri,04:30,08:30,270,10,180
TNSTC-TRY-6465,Express,Trichy,Tiruppur,23:30,03:54,297,32,198
TNSTC-RAN-6466,Deluxe,Ranipet,Kallakurichi,16:30,22:31,406,24,271
TNSTC-NIL-6467,Non AC Seater,Nilgiris,Coimbatore,00:00,10:40,720,41,480
TNSTC-MDU-6468,Ultra Deluxe,Madurai,Tiruvarur,15:00,17:18,156,38,104
TNSTC-TIR-6469,Deluxe,Tiruvannamalai,Namakkal,12:00,14:02,138,25,92
TNSTC-DIN-6470,Deluxe,Dindigul,Kanyakumari,14:30,20:15,388,21,259
TNSTC-TIR-6471,Super Fast,Tiruvarur,Sivaganga,18:30,20:20,124,25,83
TNSTC-MAY-6472,Express,Mayiladuthurai,Erode,01:30,09:22,531,23,354
TNSTC-THO-6473,Super Fast,Thoothukudi,Ramanathapuram,12:00,20:25,568,14,379
TNSTC-TIR-6474,Ultra Deluxe,Tiruvarur,Nagapattinam,04:00,14:46,727,15,485
TNSTC-TIR-6475,Deluxe,Tiruvannamalai,Tiruppur,00:30,11:03,712,37,475
TNSTC-RAN-6476,Express,Ranipet,Ramanathapuram,07:30,18:08,718,25,479
TNSTC-TIR-6477,Super Fast,Tiruppur,Ramanathapuram,13:00,17:54,331,44,221
TNSTC-NAM-6478,Non AC Seater,Namakkal,Dindigul,06:30,11:34,342,36,228
TNSTC-NIL-6479,AC Sleeper,Nilgiris,Kanyakumari,18:00,05:22,768,20,512
TNSTC-KAN-6480,AC Sleeper,Kanyakumari,Pudukkottai,09:00,15:14,421,33,281
TNSTC-CHN-6481,Express,Chennai,Ramanathapuram,16:30,22:38,414,43,276
TNSTC-VIR-6482,Ultra Deluxe,Virudhunagar,Tiruvannamalai,09:00,15:08,414,30,276
TNSTC-SLM-6483,Non AC Seater,Salem,Namakkal,10:30,22:16,795,30,530
TNSTC-CUD-6484,Express,Cuddalore,Krishnagiri,03:00,12:17,627,32,418
TNSTC-TNV-6485,Ultra Deluxe,Tirunelveli,Chengalpattu,21:00,02:57,402,38,268
TNSTC-CHN-6486,Deluxe,Chennai,Namakkal,08:00,17:05,613,23,409
TNSTC-TRY-6487,Non AC Seater,Trichy,Tirunelveli,08:30,11:39,213,38,142
TNSTC-TEN-6488,Deluxe,Tenkasi,Perambalur,13:30,23:00,642,42,428
TNSTC-NIL-6489,Express,Nilgiris,Dharmapuri,10:00,20:28,706,11,471
TNSTC-KAN-6490,Deluxe,Kanyakumari,Tenkasi,22:30,10:40,822,22,548
TNSTC-THO-6491,Super Fast,Thoothukudi,Tenkasi,03:30,13:28,673,28,449
TNSTC-SIV-6492,AC Sleeper,Sivaganga,Chengalpattu,00:00,02:12,148,25,99
TNSTC-DIN-6493,AC Sleeper,Dindigul,Chengalpattu,03:30,06:03,172,27,115
TNSTC-SIV-6494,Non AC Seater,Sivaganga,Villupuram,18:00,23:53,397,12,265
TNSTC-MAY-6495,Super Fast,Mayiladuthurai,Chengalpattu,03:30,09:34,409,39,273
TNSTC-SIV-6496,Ultra Deluxe,Sivaganga,Perambalur,12:30,21:59,640,45,427
TNSTC-CBE-6497,Express,Coimbatore,Virudhunagar,17:00,23:00,405,35,270
TNSTC-THO-6498,Deluxe,Thoothukudi,Kallakurichi,03:30,11:10,517,34,345
TNSTC-DHA-6499,Express,Dharmapuri,Madurai,05:00,16:50,799,17,533
TNSTC-TEN-6500,Non AC Seater,Tenkasi,Thoothukudi,03:00,12:14,624,35,416
TNSTC-TNV-6501,Super Fast,Tirunelveli,Krishnagiri,02:30,09:36,480,11,320
TNSTC-PUD-6502,Non AC Seater,Pudukkottai,Tiruvarur,07:00,13:58,471,15,314
TNSTC-RAN-6503,Express,Ranipet,Trichy,15:00,02:54,804,41,536
TNSTC-TNJ-6504,Ultra Deluxe,Thanjavur,Chengalpattu,05:00,13:20,562,42,375
TNSTC-NAG-6505,Deluxe,Nagapattinam,Madurai,01:00,03:30,169,13,113
TNSTC-KRI-6506,Ultra Deluxe,Krishnagiri,Sivaganga,21:00,09:57,874,29,583
TNSTC-PUD-6507,Deluxe,Pudukkottai,Tenkasi,00:00,08:57,604,19,403
TNSTC-VIR-6508,Super Fast,Virudhunagar,Kallakurichi,09:30,22:00,844,15,563
TNSTC-SLM-6509,Ultra Deluxe,Salem,Dindigul,13:30,22:40,619,15,413
TNSTC-CHN-6510,AC Sleeper,Chennai,Tirunelveli,19:00,08:04,882,36,588
TNSTC-TIR-6511,Express,Tiruppur,Ramanathapuram,13:30,15:04,106,23,71
TNSTC-ARI-6512,Deluxe,Ariyalur,Madurai,07:30,16:20,597,32,398
TNSTC-THO-6513,Ultra Deluxe,Thoothukudi,Krishnagiri,11:00,14:49,258,34,172
TNSTC-TIR-6514,Super Fast,Tiruppur,Dharmapuri,17:00,03:12,688,21,459
TNSTC-CHN-6515,Deluxe,Chennai,Madurai,13:30,16:03,172,31,115
TNSTC-DIN-6516,Deluxe,Dindigul,Chengalpattu,12:00,17:46,390,42,260
TNSTC-CUD-6517,AC Sleeper,Cuddalore,Tiruppur,00:00,05:49,393,14,262
TNSTC-VLR-6518,AC Sleeper,Vellore,Krishnagiri,20:00,01:22,363,29,242
TNSTC-NAG-6519,Ultra Deluxe,Nagapattinam,Dharmapuri,10:00,12:48,189,30,126
TNSTC-TEN-6520,AC Sleeper,Tenkasi,Namakkal,21:30,02:35,343,12,229
TNSTC-KAR-6521,Ultra Deluxe,Karur,Perambalur,08:00,12:34,309,42,206
TNSTC-KAL-6522,Non AC Seater,Kallakurichi,Nagapattinam,10:00,20:24,702,28,468
TNSTC-TRY-6523,Deluxe,Trichy,Perambalur,10:00,21:44,792,35,528
TNSTC-KRI-6524,Non AC Seater,Krishnagiri,Namakkal,12:00,20:18,561,28,374
TNSTC-VLR-6525,Ultra Deluxe,Vellore,Trichy,11:00,13:44,184,40,123
TNSTC-TIR-6526,Super Fast,Tiruvarur,Ariyalur,08:30,19:20,732,42,488
TNSTC-TNI-6527,Deluxe,Theni,Coimbatore,00:00,09:36,648,15,432
TNSTC-TEN-6528,Ultra Deluxe,Tenkasi,Karur,17:30,00:58,504,21,336
TNSTC-PER-6529,AC Sleeper,Perambalur,Ranipet,11:00,22:49,798,20,532
TNSTC-TNI-6530,Non AC Seater,Theni,Chennai,15:30,04:12,858,41,572
TNSTC-TIR-6531,Deluxe,Tiruppur,Coimbatore,05:30,14:59,640,26,427
TNSTC-VIL-6532,Super Fast,Villupuram,Cuddalore,16:00,01:29,640,33,427
TNSTC-CHE-6533,AC Sleeper,Chengalpattu,Virudhunagar,22:30,01:56,232,30,155
TNSTC-NIL-6534,AC Sleeper,Nilgiris,Coimbatore,10:30,20:14,657,12,438
TNSTC-TIR-6535,AC Sleeper,Tiruppur,Chengalpattu,20:30,21:38,76,13,51
TNSTC-KAR-6536,Deluxe,Karur,Madurai,04:30,09:16,322,21,215
TNSTC-PUD-6537,Deluxe,Pudukkottai,Tirunelveli,14:00,16:57,199,19,133
TNSTC-ARI-6538,Deluxe,Ariyalur,Salem,00:30,01:42,81,38,54
TNSTC-MDU-6539,Ultra Deluxe,Madurai,Tiruvarur,19:00,07:24,837,28,558
TNSTC-TIR-6540,Non AC Seater,Tiruvarur,Kanyakumari,01:00,04:42,250,40,167
TNSTC-CBE-6541,Ultra Deluxe,Coimbatore,Perambalur,16:00,04:46,862,35,575
TNSTC-SLM-6542,Deluxe,Salem,Chennai,04:30,13:55,636,23,424
TNSTC-ERD-6543,Ultra Deluxe,Erode,Krishnagiri,17:30,19:10,112,44,75
TNSTC-TIR-6544,Non AC Seater,Tiruvannamalai,Virudhunagar,11:00,20:48,661,36,441
TNSTC-VIR-6545,AC Sleeper,Virudhunagar,Krishnagiri,04:30,06:30,135,31,90
TNSTC-TNJ-6546,Deluxe,Thanjavur,Kanyakumari,18:30,07:24,871,12,581
TNSTC-VLR-6547,Super Fast,Vellore,Tiruppur,06:00,07:33,105,32,70
TNSTC-VLR-6548,Ultra Deluxe,Vellore,Chengalpattu,18:30,20:06,108,29,72
TNSTC-ERD-6549,Non AC Seater,Erode,Ariyalur,00:00,11:06,750,27,500
TNSTC-PUD-6550,Super Fast,Pudukkottai,Theni,14:30,19:36,345,27,230
TNSTC-MAY-6551,Deluxe,Mayiladuthurai,Tenkasi,23:00,04:36,378,41,252
TNSTC-PER-6552,Express,Perambalur,Krishnagiri,02:30,12:48,696,17,464
TNSTC-VIL-6553,Super Fast,Villupuram,Erode,05:30,09:19,258,15,172
TNSTC-ARI-6554,Ultra Deluxe,Ariyalur,Chengalpattu,13:00,00:25,771,29,514
TNSTC-TRY-6555,Ultra Deluxe,Trichy,Theni,03:00,14:10,754,31,503
TNSTC-TNJ-6556,Super Fast,Thanjavur,Tiruvannamalai,21:30,07:47,694,27,463
TNSTC-TIR-6557,Ultra Deluxe,Tiruppur,Coimbatore,07:00,10:01,204,40,136
TNSTC-SIV-6558,Deluxe,Sivaganga,Tiruvannamalai,15:30,22:15,456,23,304
TNSTC-TIR-6559,Ultra Deluxe,Tiruppur,Mayiladuthurai,13:30,01:10,787,27,525
TNSTC-THO-6560,AC Sleeper,Thoothukudi,Chennai,07:00,18:04,747,37,498
TNSTC-MAY-6561,Express,Mayiladuthurai,Kanyakumari,20:30,08:35,816,20,544
TNSTC-TIR-6562,Super Fast,Tiruvarur,Salem,11:30,19:48,561,33,374
TNSTC-ARI-6563,Non AC Seater,Ariyalur,Nagapattinam,03:00,15:52,868,29,579
TNSTC-VIL-6564,Non AC Seater,Villupuram,Karur,23:30,11:00,777,37,518
TNSTC-MAY-6565,Express,Mayiladuthurai,Madurai,18:30,01:48,493,22,329
TNSTC-TIR-6566,Express,Tiruvarur,Ariyalur,01:30,12:55,771,42,514
TNSTC-TRY-6567,Non AC Seater,Trichy,Perambalur,08:30,20:26,805,10,537
TNSTC-THO-6568,Super Fast,Thoothukudi,Theni,11:30,16:23,330,30,220
TNSTC-CHN-6569,AC Sleeper,Chennai,Trichy,05:30,18:03,847,26,565
TNSTC-TNV-6570,Ultra Deluxe,Tirunelveli,Trichy,11:00,19:40,585,10,390
TNSTC-RAN-6571,Express,Ranipet,Sivaganga,19:00,20:42,115,10,77
TNSTC-VLR-6572,Deluxe,Vellore,Ramanathapuram,09:00,10:41,114,32,76
TNSTC-VLR-6573,AC Sleeper,Vellore,Mayiladuthurai,12:30,20:16,525,35,350
TNSTC-KAR-6574,Express,Karur,Krishnagiri,08:00,15:36,513,11,342
TNSTC-VLR-6575,AC Sleeper,Vellore,Tiruppur,21:00,04:34,511,27,341
TNSTC-NAM-6576,AC Sleeper,Namakkal,Kanyakumari,12:30,23:32,745,44,497
TNSTC-PUD-6577,AC Sleeper,Pudukkottai,Tirunelveli,14:00,02:52,868,31,579
TNSTC-RAM-6578,Express,Ramanathapuram,Trichy,19:00,06:21,766,36,511
TNSTC-KAL-6579,Super Fast,Kallakurichi,Sivaganga,22:30,00:04,106,40,71
TNSTC-CHN-6580,AC Sleeper,Chennai,Mayiladuthurai,16:30,03:00,709,15,473
TNSTC-TNI-6581,AC Sleeper,Theni,Vellore,00:00,13:02,880,31,587
TNSTC-KRI-6582,Express,Krishnagiri,Mayiladuthurai,14:00,23:18,628,11,419
TNSTC-PUD-6583,Super Fast,Pudukkottai,Salem,08:30,15:35,478,43,319
TNSTC-PER-6584,AC Sleeper,Perambalur,Erode,15:00,00:08,616,30,411
TNSTC-TEN-6585,Super Fast,Tenkasi,Tiruvannamalai,20:30,08:11,789,40,526
TNSTC-DHA-6586,Deluxe,Dharmapuri,Nilgiris,13:30,18:38,346,23,231
TNSTC-PUD-6587,Ultra Deluxe,Pudukkottai,Vellore,14:00,00:08,684,19,456
TNSTC-DIN-6588,AC Sleeper,Dindigul,Kanyakumari,22:00,02:53,330,37,220
TNSTC-KAL-6589,Non AC Seater,Kallakurichi,Pudukkottai,16:00,20:53,330,38,220
TNSTC-VIL-6590,Ultra Deluxe,Villupuram,Mayiladuthurai,19:30,01:20,394,35,263
TNSTC-ARI-6591,Express,Ariyalur,Tirunelveli,20:30,00:35,276,21,184
TNSTC-DHA-6592,Non AC Seater,Dharmapuri,Karur,06:00,18:38,853,40,569
TNSTC-NIL-6593,AC Sleeper,Nilgiris,Perambalur,06:30,11:22,328,24,219
TNSTC-NAM-6594,Ultra Deluxe,Namakkal,Mayiladuthurai,10:30,14:24,264,30,176
TNSTC-VIR-6595,Express,Virudhunagar,Dharmapuri,09:00,18:29,640,29,427
TNSTC-TEN-6596,Deluxe,Tenkasi,Sivaganga,05:00,13:28,571,38,381
TNSTC-TIR-6597,Super Fast,Tiruvarur,Kallakurichi,23:00,10:41,789,19,526
TNSTC-DIN-6598,Super Fast,Dindigul,Cuddalore,10:00,11:52,126,40,84
TNSTC-RAN-6599,Express,Ranipet,Krishnagiri,04:30,08:48,291,16,194
TNSTC-CUD-6600,AC Sleeper,Cuddalore,Kallakurichi,14:30,17:19,190,24,127
TNSTC-TRY-6601,Express,Trichy,Karur,04:00,06:06,142,11,95
TNSTC-RAN-6602,Non AC Seater,Ranipet,Thanjavur,15:00,16:34,106,22,71
TNSTC-CUD-6603,Non AC Seater,Cuddalore,Krishnagiri,08:00,11:25,231,29,154
TNSTC-PER-6604,Ultra Deluxe,Perambalur,Vellore,04:30,11:47,492,10,328
TNSTC-CUD-6605,Deluxe,Cuddalore,Kanyakumari,08:00,20:40,855,11,570
TNSTC-PER-6606,Express,Perambalur,Dharmapuri,03:30,11:44,556,26,371
TNSTC-CHE-6607,Super Fast,Chengalpattu,Thoothukudi,07:00,17:37,717,43,478
TNSTC-TNJ-6608,Super Fast,Thanjavur,Nagapattinam,22:30,01:42,216,29,144
TNSTC-CUD-6609,Express,Cuddalore,Nilgiris,02:30,08:16,390,30,260
TNSTC-KRI-6610,Non AC Seater,Krishnagiri,Kanyakumari,01:30,03:50,157,21,105
TNSTC-TIR-6611,Deluxe,Tiruvarur,Nilgiris,07:30,19:14,792,39,528
TNSTC-ARI-6612,Ultra Deluxe,Ariyalur,Cuddalore,22:30,11:26,873,36,582
TNSTC-VLR-6613,AC Sleeper,Vellore,Virudhunagar,14:00,23:30,642,13,428
TNSTC-RAN-6614,Deluxe,Ranipet,Tiruvarur,10:30,21:31,744,38,496
TNSTC-CBE-6615,Express,Coimbatore,Tiruvarur,22:00,06:36,580,32,387
TNSTC-KAR-6616,Ultra Deluxe,Karur,Chengalpattu,23:00,05:54,466,21,311
TNSTC-VIL-6617,Ultra Deluxe,Villupuram,Ariyalur,10:00,13:21,226,13,151
TNSTC-VIL-6618,AC Sleeper,Villupuram,Kallakurichi,15:00,16:29,100,34,67
TNSTC-TRY-6619,AC Sleeper,Trichy,Thanjavur,13:00,15:26,165,38,110
TNSTC-CHN-6620,Non AC Seater,Chennai,Cuddalore,22:30,08:38,684,44,456
TNSTC-KAR-6621,Super Fast,Karur,Ariyalur,05:30,17:43,825,25,550
TNSTC-VLR-6622,Ultra Deluxe,Vellore,Thoothukudi,09:30,21:31,811,31,541
TNSTC-MDU-6623,Super Fast,Madurai,Dharmapuri,20:00,21:25,96,30,64
TNSTC-DIN-6624,Ultra Deluxe,Dindigul,Madurai,20:00,02:16,423,24,282
TNSTC-RAM-6625,Express,Ramanathapuram,Kallakurichi,13:30,02:14,859,33,573
TNSTC-SLM-6626,Deluxe,Salem,Kallakurichi,08:30,14:15,388,21,259
TNSTC-KRI-6627,Super Fast,Krishnagiri,Namakkal,04:30,08:06,243,36,162
TNSTC-TRY-6628,Super Fast,Trichy,Thoothukudi,06:30,18:55,838,27,559
TNSTC-TIR-6629,Non AC Seater,Tiruvarur,Coimbatore,15:30,04:03,847,17,565
TNSTC-MAY-6630,Ultra Deluxe,Mayiladuthurai,Karur,06:30,15:38,616,34,411
TNSTC-CHN-6631,Ultra Deluxe,Chennai,Coimbatore,20:30,22:52,160,11,107
TNSTC-KAR-6632,Non AC Seater,Karur,Trichy,10:30,22:52,835,40,557
TNSTC-MDU-6633,Super Fast,Madurai,Dindigul,10:30,15:50,360,24,240
TNSTC-RAM-6634,Non AC Seater,Ramanathapuram,Krishnagiri,01:00,09:24,567,45,378
TNSTC-RAM-6635,Ultra Deluxe,Ramanathapuram,Kallakurichi,13:30,22:18,594,15,396
TNSTC-SLM-6636,Ultra Deluxe,Salem,Erode,09:30,22:12,858,39,572
TNSTC-SIV-6637,Non AC Seater,Sivaganga,Krishnagiri,06:30,12:31,406,10,271
TNSTC-TNV-6638,Express,Tirunelveli,Cuddalore,19:00,21:24,162,33,108
TNSTC-ERD-6639,Non AC Seater,Erode,Madurai,22:00,08:36,715,29,477
TNSTC-MDU-6640,Express,Madurai,Tirunelveli,04:00,09:06,345,18,230
TNSTC-RAM-6641,Deluxe,Ramanathapuram,Tiruppur,12:00,20:24,567,12,378
TNSTC-CUD-6642,Deluxe,Cuddalore,Krishnagiri,12:00,14:37,177,18,118
TNSTC-CHE-6643,Express,Chengalpattu,Nagapattinam,21:30,09:11,789,20,526
TNSTC-VIL-6644,Deluxe,Villupuram,Madurai,07:30,20:38,886,14,591
TNSTC-NAM-6645,Express,Namakkal,Villupuram,19:30,08:18,864,29,576
TNSTC-NIL-6646,Super Fast,Nilgiris,Tenkasi,23:00,12:10,889,44,593
TNSTC-DHA-6647,Ultra Deluxe,Dharmapuri,Kallakurichi,14:30,18:04,241,17,161
TNSTC-TEN-6648,AC Sleeper,Tenkasi,Chennai,12:30,21:23,600,22,400
TNSTC-NIL-6649,Super Fast,Nilgiris,Coimbatore,08:30,21:28,876,31,584
TNSTC-DIN-6650,AC Sleeper,Dindigul,Perambalur,12:30,19:42,486,42,324
TNSTC-TIR-6651,Express,Tiruvarur,Coimbatore,23:30,05:40,417,35,278
TNSTC-TEN-6652,Super Fast,Tenkasi,Mayiladuthurai,20:00,01:09,348,42,232
TNSTC-TNV-6653,AC Sleeper,Tirunelveli,Tiruvarur,15:00,16:54,129,41,86
TNSTC-NAM-6654,Deluxe,Namakkal,Villupuram,02:00,10:11,553,16,369
TNSTC-DIN-6655,Ultra Deluxe,Dindigul,Nilgiris,12:00,23:54,804,36,536
TNSTC-MDU-6656,Express,Madurai,Tiruvarur,12:30,14:26,130,13,87
TNSTC-TIR-6657,Ultra Deluxe,Tiruvarur,Pudukkottai,04:00,09:00,337,21,225
TNSTC-MAY-6658,AC Sleeper,Mayiladuthurai,Villupuram,11:30,19:15,523,33,349
TNSTC-MDU-6659,Express,Madurai,Erode,21:30,09:36,817,26,545
TNSTC-DHA-6660,Express,Dharmapuri,Virudhunagar,23:00,11:18,831,41,554
TNSTC-KAL-6661,Non AC Seater,Kallakurichi,Perambalur,04:00,13:37,649,30,433
TNSTC-NIL-6662,Express,Nilgiris,Karur,19:00,21:05,141,11,94
TNSTC-CHN-6663,Express,Chennai,Vellore,08:00,19:56,805,36,537
TNSTC-SLM-6664,Express,Salem,Kallakurichi,11:30,12:46,85,22,57
TNSTC-DIN-6665,Super Fast,Dindigul,Ranipet,17:00,02:32,643,26,429
TNSTC-RAM-6666,AC Sleeper,Ramanathapuram,Villupuram,11:30,17:30,405,16,270
TNSTC-RAM-6667,AC Sleeper,Ramanathapuram,Perambalur,10:30,22:52,835,14,557
TNSTC-TEN-6668,Ultra Deluxe,Tenkasi,Kanyakumari,13:00,21:11,553,42,369
TNSTC-MAY-6669,Non AC Seater,Mayiladuthurai,Thoothukudi,12:00,00:46,862,24,575
TNSTC-NAM-6670,AC Sleeper,Namakkal,Theni,18:30,22:04,241,25,161
TNSTC-KRI-6671,Ultra Deluxe,Krishnagiri,Chennai,14:00,23:17,627,13,418
TNSTC-CHN-6672,Deluxe,Chennai,Theni,15:30,01:32,678,28,452
TNSTC-MAY-6673,Deluxe,Mayiladuthurai,Dharmapuri,09:30,11:26,130,34,87
TNSTC-TEN-6674,AC Sleeper,Tenkasi,Nilgiris,16:30,01:42,621,13,414
TNSTC-TRY-6675,Express,Trichy,Nagapattinam,02:00,11:18,628,21,419
TNSTC-KAR-6676,AC Sleeper,Karur,Ariyalur,12:30,23:07,717,26,478
TNSTC-SIV-6677,Express,Sivaganga,Chengalpattu,04:00,11:37,514,24,343
TNSTC-VIL-6678,Deluxe,Villupuram,Trichy,09:30,15:34,409,13,273
TNSTC-TEN-6679,Non AC Seater,Tenkasi,Perambalur,03:30,07:04,241,31,161
TNSTC-NAM-6680,Super Fast,Namakkal,Virudhunagar,23:00,12:02,880,33,587
TNSTC-RAM-6681,Super Fast,Ramanathapuram,Tiruvarur,20:00,08:12,823,41,549
TNSTC-TRY-6682,Super Fast,Trichy,Kanyakumari,02:00,08:48,459,27,306
TNSTC-KAN-6683,AC Sleeper,Kanyakumari,Dindigul,12:30,15:12,183,24,122
TNSTC-CHN-6684,Ultra Deluxe,Chennai,Coimbatore,22:00,09:24,769,42,513
TNSTC-ERD-6685,Ultra Deluxe,Erode,Thanjavur,15:00,22:18,493,36,329
TNSTC-TIR-6686,Deluxe,Tiruppur,Ramanathapuram,21:30,08:50,765,44,510
TNSTC-MAY-6687,Non AC Seater,Mayiladuthurai,Tirunelveli,23:30,02:36,210,15,140
TNSTC-CUD-6688,Express,Cuddalore,Virudhunagar,02:00,07:22,363,23,242
TNSTC-TIR-6689,Ultra Deluxe,Tiruvannamalai,Perambalur,02:00,04:50,192,18,128
TNSTC-TIR-6690,Non AC Seater,Tiruvannamalai,Sivaganga,13:00,16:20,225,28,150
TNSTC-MDU-6691,Non AC Seater,Madurai,Sivaganga,09:30,12:58,234,33,156
TNSTC-VIL-6692,Super Fast,Villupuram,Salem,21:30,08:03,712,24,475
TNSTC-DIN-6693,Non AC Seater,Dindigul,Erode,17:30,23:35,411,31,274
TNSTC-VIL-6694,Deluxe,Villupuram,Ariyalur,00:30,12:12,790,32,527
TNSTC-ARI-6695,Non AC Seater,Ariyalur,Salem,03:30,16:34,882,13,588
TNSTC-CBE-6696,Express,Coimbatore,Villupuram,12:00,01:08,886,30,591
TNSTC-ERD-6697,Ultra Deluxe,Erode,Nagapattinam,19:00,06:52,801,31,534
TNSTC-SLM-6698,Deluxe,Salem,Tiruvannamalai,18:30,03:16,592,37,395
TNSTC-ERD-6699,Ultra Deluxe,Erode,Dharmapuri,18:00,03:48,661,29,441
TNSTC-TRY-6700,Express,Trichy,Villupuram,22:00,06:11,553,21,369
TNSTC-SIV-6701,AC Sleeper,Sivaganga,Cuddalore,17:30,06:10,855,39,570
TNSTC-KAN-6702,Deluxe,Kanyakumari,Coimbatore,00:00,05:05,343,25,229
TNSTC-CHE-6703,Deluxe,Chengalpattu,Karur,03:30,06:08,178,21,119
TNSTC-NIL-6704,Express,Nilgiris,Ranipet,07:30,10:46,220,27,147
TNSTC-KAN-6705,Deluxe,Kanyakumari,Erode,19:00,01:50,462,19,308
TNSTC-DHA-6706,Super Fast,Dharmapuri,Nilgiris,13:30,01:02,778,44,519
TNSTC-KAN-6707,Deluxe,Kanyakumari,Ariyalur,20:30,01:10,315,19,210
TNSTC-DIN-6708,Non AC Seater,Dindigul,Ranipet,00:00,08:40,585,25,390
TNSTC-CBE-6709,AC Sleeper,Coimbatore,Nilgiris,00:00,10:24,702,29,468
TNSTC-CHN-6710,Deluxe,Chennai,Dindigul,15:30,02:55,771,24,514
TNSTC-MAY-6711,Super Fast,Mayiladuthurai,Villupuram,19:30,08:04,849,11,566
TNSTC-TIR-6712,Non AC Seater,Tiruvannamalai,Ramanathapuram,21:00,00:48,256,15,171
